plan,office,district,DEM,REP,TOT,margin,winner
People's Map Commission,WAG,88,22688.010005191667,10961.467365505052,33673.81789297597,34.82391773025731,dem
People's Map Commission,WAG,89,23065.077270359903,6680.713352531548,29765.00776453373,55.0457236478568,dem
People's Map Commission,WAG,90,26067.637581555216,7625.777883382566,33714.59939438316,54.699922376194856,dem
People's Map Commission,WAG,91,10477.536859582091,14387.797533809018,24867.335749323312,-15.724485781848719,rep
People's Map Commission,WAG,92,10422.00616955643,13611.969684076163,24042.563557068395,-13.267984118864467,rep
People's Map Commission,WAG,93,9524.806884331536,16833.2472313954,26367.054115726936,-27.718076941726526,rep
People's Map Commission,WAG,94,14837.625539004948,12129.495391450924,26980.05365978358,10.03752691415421,dem
People's Map Commission,WAG,95,16669.270460995052,10188.615881276348,26876.95215839824,24.112312071418017,dem
People's Map Commission,WAG,96,9082,13021,22116,-17.810634834508953,rep
People's Map Commission,WAG,97,10529.052039805045,23434.89069139235,33977.987292141035,-37.98294036849077,rep
People's Map Commission,WAG,98,11856.936018580984,21425.886296808778,33296.02114930429,-28.73902030311431,rep
People's Map Commission,WAG,99,11713.754381544135,22432.475434642045,34161.98292394061,-31.376167703620805,rep
People's Map Commission,WSA,1,11385,19840,31280,-27.030051150895147,rep
People's Map Commission,WSA,2,8557.432337846672,18240.938870757254,26809.611363315602,-36.11953340793599,rep
People's Map Commission,WSA,3,10040.623714612242,12602.922071009674,22665.75794650763,-11.304710667274353,rep
People's Map Commission,WSA,4,12866.835948998094,14182.333898167195,27073.300547641036,-4.859023179882377,rep
People's Map Commission,WSA,5,10347.78471218,17068.17806538506,27655.591922377636,-24.30030560209136,rep
People's Map Commission,WSA,6,10152.068007965383,7526.499354589743,17696.355201669412,14.836776406522134,dem
People's Map Commission,WSA,7,21690.792343080284,2616.6374442613615,24579.001358942685,77.60345760296354,dem
People's Map Commission,WSA,8,7370.316648520005,1987.3704800803823,9426.579685378632,57.103916246409035,dem
People's Map Commission,WSA,9,8399.111745072887,2366,10831.218409858264,55.70113644446244,dem
People's Map Commission,WSA,10,18833.222689523234,37,19044.85931026995,98.69446858758029,dem
People's Map Commission,WSA,11,12493.079547127178,5186.2681044552455,17733.347651582422,41.20379065607454,dem
People's Map Commission,WSA,12,16201.548667704552,3474.258558679675,19734.263588421156,64.49336227824818,dem
People's Map Commission,WSA,13,16631.74067939279,13652.289496377043,30335.67698193878,9.821607689156409,dem
People's Map Commission,WSA,14,13962.974608192297,19221.28595453188,33210.59546297649,-15.833234162276916,rep
People's Map Commission,WSA,15,4735.724578280019,15408.628846726055,20674.848556227116,-51.622647872946246,rep
People's Map Commission,WSA,16,19087.530785791834,0,19315.11270622592,98.82174169058445,dem
People's Map Commission,WSA,17,21058.076878948432,3356.409015280587,24540.928254269325,72.13120742728356,dem
People's Map Commission,WSA,18,15475.131149479612,0,15721.079031751096,98.43555342623267,dem
People's Map Commission,WSA,19,12220.18299522769,13632.576906042072,25957.21572215502,-5.441238097077089,rep
People's Map Commission,WSA,20,11957.03521268546,9020.19086752622,21001.829583499788,13.983754765187639,dem
People's Map Commission,WSA,21,9955,9715.426810477658,19915.451463790447,1.2029513363426614,dem
People's Map Commission,WSA,22,12209.325329950247,20636.53267753178,32876.6044899897,-25.63283976040609,rep
People's Map Commission,WSA,23,19916.819183789292,14526.245109456753,34473.967687703385,15.636651177390636,dem
People's Map Commission,WSA,24,18390.62978288637,3850.794925861811,22426.702601318277,64.83269125872248,dem
People's Map Commission,WSA,25,2195,17226.59820790513,20693.218302892252,-72.6402147209948,rep
People's Map Commission,WSA,26,6128.747793776127,11535.650273720212,21658.966348458987,-24.9638066422721,rep
People's Map Commission,WSA,27,0,22864.041835715194,24820.255722429778,-92.11847811484563,rep
People's Map Commission,WSA,28,9776.864136297496,17093.72562213032,26877.405670404118,-27.223094280597703,rep
People's Map Commission,WSA,29,2723.311064718163,19730.433835062253,22943.26566188769,-74.12686154175319,rep
People's Map Commission,WSA,30,13133.42259945567,14806.681236555047,27959.287924034415,-5.984625365444329,rep
People's Map Commission,WSA,31,9399.102661956773,15654.67347422181,25077.243835681653,-24.945208704970096,rep
People's Map Commission,WSA,32,4651.304716598617,17593.620658928252,25401.646825583917,-50.95069635128715,rep
People's Map Commission,WSA,33,8810.066645550534,13628.797490246885,22652.09023174542,-21.272786729161158,rep
People's Map Commission,WSA,34,5373.737166324436,18406.76005487528,29302.431778435137,-44.47761532932698,rep
People's Map Commission,WSA,35,3139.124190385563,18769.34281020058,24253.858664579526,-64.44425539034528,rep
People's Map Commission,WSA,36,7594.173285198556,19456.386281588446,27676.559566787004,-42.86014295875499,rep
People's Map Commission,WSA,37,5849.97815964199,21659.925286455516,27697.903446097505,-57.07994165544348,rep
People's Map Commission,WSA,38,7250.597360646443,22970.213404977305,30220.810765623748,-52.015864717342275,rep
People's Map Commission,WSA,39,1216.8971428571429,19014.24422742769,20600.141370284833,-86.39429586751652,rep
People's Map Commission,WSA,40,3786.315476190476,15646.295634920634,25379.81746031746,-46.72996634933958,rep
People's Map Commission,WSA,41,5359.73915040831,19772.401007421027,27917.749096376825,-51.625443753569655,rep
People's Map Commission,WSA,42,8007.265428555102,19815.871156116616,28735.321296917882,-41.094392526691855,rep
People's Map Commission,WSA,43,15119.770196323636,13895.774349104779,29155.318449480415,4.198190629746568,dem
People's Map Commission,WSA,44,14055.29312261098,8442.766612630181,22513.074349019866,24.930075843795834,dem
People's Map Commission,WSA,45,9747.014613778705,10056.653444676409,19816.65344467641,-1.5625182716251518,rep
People's Map Commission,WSA,46,19498.309282914823,9598.079569336323,29116.17756125903,34.00250493990461,dem
People's Map Commission,WSA,47,25963.26044493577,3446.616532844401,29607.037452335917,76.05166152925871,dem
People's Map Commission,WSA,48,19009.500981051926,11270.39550534572,30596.11079057243,25.29440924266379,dem
People's Map Commission,WSA,49,8415.266219038018,14730.395971342166,23160.662190380186,-27.266620014548405,rep
People's Map Commission,WSA,50,11094.093818181818,14548.913454545454,25652.00872727273,-13.468027681943429,rep
People's Map Commission,WSA,51,16750.47743943949,13142.31587415287,29911.83122371119,12.06265687413488,dem
People's Map Commission,WSA,52,4018.365853856695,18894.205470629597,23018.327054798006,-64.62606766060411,rep
People's Map Commission,WSA,53,4951.9423313736925,21825.068429698735,27174.347885695468,-62.09211043186441,rep
People's Map Commission,WSA,54,10165.234852687981,9972.755115853734,20266.234716777897,0.9497557860360661,dem
People's Map Commission,WSA,55,12603.822815938327,12202.757011619573,24829.092850680936,1.6153059104120904,dem
People's Map Commission,WSA,56,12295.02554686416,14050.749590753714,26345.775137617875,-6.664157857259778,rep
People's Map Commission,WSA,57,8958.736391181004,12136.1517874287,21315.858027855935,-14.906345276344934,rep
People's Map Commission,WSA,58,7403.443056359283,22273.938510348202,29677.381566707485,-50.10716804837949,rep
People's Map Commission,WSA,59,3535.2522062238736,22589.981964521405,29199.862058834693,-65.2562321010429,rep
People's Map Commission,WSA,60,7473.098374002673,16566.56629148282,24097.802077966888,-37.73567351934761,rep
People's Map Commission,WSA,61,13576.309814803271,11788.524211483724,25386.839627494955,7.04217472340789,dem
People's Map Commission,WSA,62,11002.435019642542,10213.326514114568,23645.86312727112,3.337194761217593,dem
People's Map Commission,WSA,63,11247.726551573229,4058.3710033076077,17348.16174652561,41.441598558449364,dem
People's Map Commission,WSA,64,11963.378568015381,8617.923950406666,20593.482374258394,16.24521077499012,dem
People's Map Commission,WSA,65,11838.839716359696,9469.272087735573,21331.769122301303,11.10816273623953,dem
People's Map Commission,WSA,66,5755.014853454834,17482.49163082566,25458.946286468963,-46.06426615387378,rep
People's Map Commission,WSA,67,8901.080487804878,16762.97804878049,25675.058536585366,-30.62075807840085,rep
People's Map Commission,WSA,68,14157.678864648533,11773.86697102146,25953.765972257694,9.184840058183303,dem
People's Map Commission,WSA,69,14428.70074151431,13078.892618534284,27531.371867528695,4.902800083754738,dem
People's Map Commission,WSA,70,10089.706929275437,17107.25908462017,27213.966013895606,-25.786583814213383,rep
People's Map Commission,WSA,71,16123.045221697152,11907.456617278096,28042.501838975248,15.032854873740126,dem
People's Map Commission,WSA,72,4580.042402573332,20080.709535646216,25652.776347576964,-60.42491043873698,rep
People's Map Commission,WSA,73,12872,12951,25879,-0.30526681865605254,rep
People's Map Commission,WSA,74,11542.840838790655,20627.836943830294,32176.67778262095,-28.234723815852007,rep
People's Map Commission,WSA,75,12444.421994884911,15910.592462531307,28500.957462597566,-12.161593069970117,rep
People's Map Commission,WSA,76,24603.302100397374,25.16271186440678,25069.062898386182,98.0417157520283,dem
People's Map Commission,WSA,77,30706.37907250236,2927.8209839426922,33828.55408474698,82.11571212582449,dem
People's Map Commission,WSA,78,27531.52784182212,1017.1525953721075,28874.516949455807,91.82621234101624,dem
People's Map Commission,WSA,79,9640.480952934942,15537.512751903414,25466.981256705574,-23.155597985983345,rep
People's Map Commission,WSA,80,13865.577225622852,13429.425271155498,27306.00249677835,1.5972750113049716,dem
People's Map Commission,WSA,81,9439.621993127148,14756.367697594502,24197.98969072165,-21.971848787529563,rep
People's Map Commission,WSA,82,12282.012380908373,14369.120370608232,26667.69410575176,-7.8263534200720635,rep
People's Map Commission,WSA,83,6490.0114246623325,23246.560978262238,32056.216791087623,-52.272386547680874,rep
People's Map Commission,WSA,84,0,24349.386391307424,25996.42029234445,-93.66438193214604,rep
People's Map Commission,WSA,85,8814.214693877551,12809.754682156661,21763.9857700305,-18.358493846201,rep
People's Map Commission,WSA,86,5450.024238539515,20806.69045047885,26638.372073793274,-57.64866625257166,rep
People's Map Commission,WSA,87,5594.74197789026,16314.25724533716,21912.411519791614,-48.919833664883825,rep
People's Map Commission,WSA,88,22544.216609179362,10033.778070441384,32666.541371095478,38.29740772559308,dem
People's Map Commission,WSA,89,22863.668818737515,6547.370453551163,29439.65588302693,55.422856945122476,dem
People's Map Commission,WSA,90,25894.030182613355,7475.866730536444,33401.74358639165,55.14132339959862,dem
People's Map Commission,WSA,91,8555.552943658311,15748.823032912927,24420.913565214818,-29.455368530932923,rep
People's Map Commission,WSA,92,9139.177534304861,14906.764705882353,24056.52994362302,-23.975141822590174,rep
People's Map Commission,WSA,93,9094.469649707518,17323.846113835523,26434.31576354304,-31.131414702541964,rep
People's Map Commission,WSA,94,15006.040372005871,12168.492989529386,27184.466891503478,10.438120393537536,dem
People's Map Commission,WSA,95,16715.865809812312,10266.59355592516,27005.524381223793,23.881307257159413,dem
People's Map Commission,WSA,96,7625,14523,22167,-31.118329047683492,rep
People's Map Commission,WSA,97,1596.4528407577175,24792.78848233175,29976.417633493154,-77.38194711984656,rep
People's Map Commission,WSA,98,11113.684748512556,21384.023173483078,32521.17313526341,-31.580467230544556,rep
People's Map Commission,WSA,99,6986.1825108088015,23479.403439491107,30844.94274767776,-53.47139420423803,rep
People's Map Commission,WST,1,12820,17688,31213,-15.596065741838338,rep
People's Map Commission,WST,2,10406.126148047044,16690.264206017684,27848.440211553327,-22.56549383101024,rep
People's Map Commission,WST,3,10131.313207841225,11955.688154017145,22620.4841354708,-8.065145446268984,rep
People's Map Commission,WST,4,12955.013828887211,13644.80617615167,27250.810612965903,-2.5312727649145828,rep
People's Map Commission,WST,5,10323.525642763689,16720.332353773454,27699.654310432466,-23.09345322262938,rep
People's Map Commission,WST,6,9797.828441922129,7248.557958220854,17650.453335273465,14.44308786452922,dem
People's Map Commission,WST,7,20391.293307169333,5807.84347470723,26655.84214676482,54.71014478614803,dem
People's Map Commission,WST,8,7128.490853296499,2670.2730882543788,10048.820836026647,44.3655811740487,dem
People's Map Commission,WST,9,8119.421337546128,2919.372313819436,11332.013959517926,45.88812758529206,dem
People's Map Commission,WST,10,18420.879242556723,2156.5803726662357,20795.682080911956,78.20998035365832,dem
People's Map Commission,WST,11,12242.651395358012,5375.825873245845,17937.220096787463,38.2825515049682,dem
People's Map Commission,WST,12,15925.695605972094,3667.7054134930104,19903.338083416034,61.58760978236486,dem
People's Map Commission,WST,13,15961.219833347373,14135.32264989191,30542.50070840536,5.978217700271587,dem
People's Map Commission,WST,14,13431.385256186337,19127.62678996509,33055.12593304596,-17.232551300263204,rep
People's Map Commission,WST,15,10755.173806274146,13538.111387781275,24790.293788607032,-11.225916099413446,rep
People's Map Commission,WST,16,18730.492174336487,1900.1566541836787,20935.473302585815,80.3914737292996,dem
People's Map Commission,WST,17,20219.94371888239,4877.775791325396,25468.29700078573,60.240258416507665,dem
People's Map Commission,WST,18,14596.22009974885,2405.7681194179113,17294.215432021992,70.48860949054145,dem
People's Map Commission,WST,19,12989.018134135902,12586.305000223201,26091.763908136207,1.5434492483167195,dem
People's Map Commission,WST,20,11772.045368433985,8814.184064805131,21064.13394040346,14.042169082277484,dem
