CNTY_NAME,rep_unit,plan,district,prop_of_rep_unit,total_votes
MILWAUKEE,CITY OF FRANKLIN WARD 11,evers,82,1,982
MILWAUKEE,CITY OF FRANKLIN WARD 11,old,82,1,982
MILWAUKEE,CITY OF FRANKLIN WARD 11,pmc,82,1,982
MILWAUKEE,CITY OF FRANKLIN WARD 12A,evers,82,1,116
MILWAUKEE,CITY OF FRANKLIN WARD 12A,old,82,1,116
MILWAUKEE,CITY OF FRANKLIN WARD 12A,pmc,82,1,116
MILWAUKEE,CITY OF FRANKLIN WARD 12B,evers,20,1,552
MILWAUKEE,CITY OF FRANKLIN WARD 12B,old,21,1,552
MILWAUKEE,CITY OF FRANKLIN WARD 12B,pmc,82,1,552
MILWAUKEE,CITY OF FRANKLIN WARD 12C,evers,82,1,411
MILWAUKEE,CITY OF FRANKLIN WARD 12C,old,82,1,411
MILWAUKEE,CITY OF FRANKLIN WARD 12C,pmc,82,1,411
MILWAUKEE,CITY OF FRANKLIN WARD 13,evers,82,1,424
MILWAUKEE,CITY OF FRANKLIN WARD 13,old,82,1,424
MILWAUKEE,CITY OF FRANKLIN WARD 13,pmc,82,1,424
MILWAUKEE,CITY OF FRANKLIN WARD 14,evers,82,1,859
MILWAUKEE,CITY OF FRANKLIN WARD 14,old,82,1,859
MILWAUKEE,CITY OF FRANKLIN WARD 14,pmc,82,1,859
MILWAUKEE,CITY OF FRANKLIN WARD 15A,evers,20,1,94
MILWAUKEE,CITY OF FRANKLIN WARD 15A,old,21,1,94
MILWAUKEE,CITY OF FRANKLIN WARD 15A,pmc,82,1,94
MILWAUKEE,CITY OF FRANKLIN WARD 15B,evers,20,1,291
MILWAUKEE,CITY OF FRANKLIN WARD 15B,old,21,1,291
MILWAUKEE,CITY OF FRANKLIN WARD 15B,pmc,82,1,291
MILWAUKEE,CITY OF FRANKLIN WARD 15C,evers,20,0.012135922330097087,390
MILWAUKEE,CITY OF FRANKLIN WARD 15C,evers,82,0.9878640776699029,390
MILWAUKEE,CITY OF FRANKLIN WARD 15C,old,21,0.012135922330097087,390
MILWAUKEE,CITY OF FRANKLIN WARD 15C,old,82,0.9878640776699029,390
MILWAUKEE,CITY OF FRANKLIN WARD 15C,pmc,82,1,390
MILWAUKEE,CITY OF FRANKLIN WARD 16,evers,82,1,1013
MILWAUKEE,CITY OF FRANKLIN WARD 16,old,82,1,1013
MILWAUKEE,CITY OF FRANKLIN WARD 16,pmc,82,1,1013
MILWAUKEE,CITY OF FRANKLIN WARD 17,evers,82,1,617
MILWAUKEE,CITY OF FRANKLIN WARD 17,old,82,1,617
MILWAUKEE,CITY OF FRANKLIN WARD 17,pmc,82,1,617
MILWAUKEE,CITY OF FRANKLIN WARD 18,evers,82,1,464
MILWAUKEE,CITY OF FRANKLIN WARD 18,old,82,1,464
MILWAUKEE,CITY OF FRANKLIN WARD 18,pmc,82,1,464
MILWAUKEE,CITY OF FRANKLIN WARD 19,evers,82,1,1016
MILWAUKEE,CITY OF FRANKLIN WARD 19,old,82,1,1016
MILWAUKEE,CITY OF FRANKLIN WARD 19,pmc,82,1,1016
MILWAUKEE,CITY OF FRANKLIN WARD 1A,evers,82,1,63
MILWAUKEE,CITY OF FRANKLIN WARD 1A,old,82,1,63
MILWAUKEE,CITY OF FRANKLIN WARD 1A,pmc,82,1,63
MILWAUKEE,CITY OF FRANKLIN WARD 1B,evers,82,1,260
MILWAUKEE,CITY OF FRANKLIN WARD 1B,old,82,1,260
MILWAUKEE,CITY OF FRANKLIN WARD 1B,pmc,82,0.5637254901960784,260
MILWAUKEE,CITY OF FRANKLIN WARD 1B,pmc,83,0.4362745098039216,260
MILWAUKEE,CITY OF FRANKLIN WARD 2,evers,82,1,1062
MILWAUKEE,CITY OF FRANKLIN WARD 2,old,82,1,1062
MILWAUKEE,CITY OF FRANKLIN WARD 2,pmc,82,0.7095864661654135,1062
MILWAUKEE,CITY OF FRANKLIN WARD 2,pmc,83,0.29041353383458646,1062
MILWAUKEE,CITY OF FRANKLIN WARD 20,evers,82,1,787
MILWAUKEE,CITY OF FRANKLIN WARD 20,old,82,1,787
MILWAUKEE,CITY OF FRANKLIN WARD 20,pmc,82,0.7237008871989861,787
MILWAUKEE,CITY OF FRANKLIN WARD 20,pmc,83,0.27629911280101394,787
MILWAUKEE,CITY OF FRANKLIN WARD 21,evers,82,0.5403624382207578,1210
MILWAUKEE,CITY OF FRANKLIN WARD 21,evers,83,0.4596375617792422,1210
MILWAUKEE,CITY OF FRANKLIN WARD 21,old,82,0.5403624382207578,1210
MILWAUKEE,CITY OF FRANKLIN WARD 21,old,83,0.4596375617792422,1210
MILWAUKEE,CITY OF FRANKLIN WARD 21,pmc,19,8.237232289950577e-4,1210
MILWAUKEE,CITY OF FRANKLIN WARD 21,pmc,83,0.999176276771005,1210
MILWAUKEE,CITY OF FRANKLIN WARD 22,evers,82,1,1173
MILWAUKEE,CITY OF FRANKLIN WARD 22,old,82,1,1173
MILWAUKEE,CITY OF FRANKLIN WARD 22,pmc,83,1,1173
MILWAUKEE,CITY OF FRANKLIN WARD 3,evers,82,1,1107
MILWAUKEE,CITY OF FRANKLIN WARD 3,old,82,1,1107
MILWAUKEE,CITY OF FRANKLIN WARD 3,pmc,82,1,1107
MILWAUKEE,CITY OF FRANKLIN WARD 4,evers,82,1,640
MILWAUKEE,CITY OF FRANKLIN WARD 4,old,82,1,640
MILWAUKEE,CITY OF FRANKLIN WARD 4,pmc,82,0.001567398119122257,640
MILWAUKEE,CITY OF FRANKLIN WARD 4,pmc,83,0.9984326018808778,640
MILWAUKEE,CITY OF FRANKLIN WARD 5,evers,82,1,934
MILWAUKEE,CITY OF FRANKLIN WARD 5,old,82,1,934
MILWAUKEE,CITY OF FRANKLIN WARD 5,pmc,82,1,934
MILWAUKEE,CITY OF FRANKLIN WARD 6,evers,82,1,1033
MILWAUKEE,CITY OF FRANKLIN WARD 6,old,82,1,1033
MILWAUKEE,CITY OF FRANKLIN WARD 6,pmc,82,1,1033
MILWAUKEE,CITY OF FRANKLIN WARD 7,evers,82,1,744
MILWAUKEE,CITY OF FRANKLIN WARD 7,old,82,1,744
MILWAUKEE,CITY OF FRANKLIN WARD 7,pmc,82,1,744
MILWAUKEE,CITY OF FRANKLIN WARD 8,evers,82,1,626
MILWAUKEE,CITY OF FRANKLIN WARD 8,old,82,1,626
MILWAUKEE,CITY OF FRANKLIN WARD 8,pmc,82,1,626
MILWAUKEE,CITY OF FRANKLIN WARD 9,evers,82,1,546
MILWAUKEE,CITY OF FRANKLIN WARD 9,old,82,1,546
MILWAUKEE,CITY OF FRANKLIN WARD 9,pmc,82,1,546
MILWAUKEE,"CITY OF GLENDALE WARDS 1,7",evers,10,1,1001
MILWAUKEE,"CITY OF GLENDALE WARDS 1,7",old,11,1,1001
MILWAUKEE,"CITY OF GLENDALE WARDS 1,7",pmc,24,1,1001
MILWAUKEE,"CITY OF GLENDALE WARDS 2,8",evers,10,0.8904694167852063,1406
MILWAUKEE,"CITY OF GLENDALE WARDS 2,8",evers,11,0.10953058321479374,1406
MILWAUKEE,"CITY OF GLENDALE WARDS 2,8",old,11,0.5689900426742532,1406
MILWAUKEE,"CITY OF GLENDALE WARDS 2,8",old,24,0.4310099573257468,1406
MILWAUKEE,"CITY OF GLENDALE WARDS 2,8",pmc,24,1,1406
MILWAUKEE,"CITY OF GLENDALE WARDS 3,9",evers,10,0.4334389857369255,1192
MILWAUKEE,"CITY OF GLENDALE WARDS 3,9",evers,11,0.5665610142630745,1192
MILWAUKEE,"CITY OF GLENDALE WARDS 3,9",old,24,1,1192
MILWAUKEE,"CITY OF GLENDALE WARDS 3,9",pmc,24,1,1192
MILWAUKEE,"CITY OF GLENDALE WARDS 4,10",evers,11,1,1416
MILWAUKEE,"CITY OF GLENDALE WARDS 4,10",old,24,1,1416
MILWAUKEE,"CITY OF GLENDALE WARDS 4,10",pmc,24,1,1416
MILWAUKEE,"CITY OF GLENDALE WARDS 5,11",evers,11,1,1238
MILWAUKEE,"CITY OF GLENDALE WARDS 5,11",old,11,0.15016233766233766,1238
MILWAUKEE,"CITY OF GLENDALE WARDS 5,11",old,24,0.8498376623376623,1238
MILWAUKEE,"CITY OF GLENDALE WARDS 5,11",pmc,24,1,1238
MILWAUKEE,"CITY OF GLENDALE WARDS 6,12",evers,10,0.10798946444249341,1107
MILWAUKEE,"CITY OF GLENDALE WARDS 6,12",evers,11,0.8920105355575065,1107
MILWAUKEE,"CITY OF GLENDALE WARDS 6,12",old,11,1,1107
MILWAUKEE,"CITY OF GLENDALE WARDS 6,12",pmc,24,1,1107
MILWAUKEE,CITY OF GREENFIELD WARD 1,evers,7,1,767
MILWAUKEE,CITY OF GREENFIELD WARD 1,old,7,1,767
MILWAUKEE,CITY OF GREENFIELD WARD 1,pmc,20,1,767
MILWAUKEE,CITY OF GREENFIELD WARD 10,evers,84,1,573
MILWAUKEE,CITY OF GREENFIELD WARD 10,old,84,1,573
MILWAUKEE,CITY OF GREENFIELD WARD 10,pmc,19,1,573
MILWAUKEE,CITY OF GREENFIELD WARD 11,evers,84,1,905
MILWAUKEE,CITY OF GREENFIELD WARD 11,old,84,1,905
MILWAUKEE,CITY OF GREENFIELD WARD 11,pmc,19,1,905
MILWAUKEE,CITY OF GREENFIELD WARD 12,evers,84,1,452
MILWAUKEE,CITY OF GREENFIELD WARD 12,old,84,1,452
MILWAUKEE,CITY OF GREENFIELD WARD 12,pmc,19,1,452
MILWAUKEE,CITY OF GREENFIELD WARD 13,evers,84,1,835
MILWAUKEE,CITY OF GREENFIELD WARD 13,old,84,1,835
MILWAUKEE,CITY OF GREENFIELD WARD 13,pmc,19,1,835
MILWAUKEE,CITY OF GREENFIELD WARD 14,evers,15,0.0023781212841854932,866
MILWAUKEE,CITY OF GREENFIELD WARD 14,evers,84,0.9976218787158145,866
MILWAUKEE,CITY OF GREENFIELD WARD 14,old,15,0.0023781212841854932,866
MILWAUKEE,CITY OF GREENFIELD WARD 14,old,84,0.9976218787158145,866
MILWAUKEE,CITY OF GREENFIELD WARD 14,pmc,19,1,866
MILWAUKEE,CITY OF GREENFIELD WARD 15,evers,84,1,1165
MILWAUKEE,CITY OF GREENFIELD WARD 15,old,84,1,1165
MILWAUKEE,CITY OF GREENFIELD WARD 15,pmc,19,1,1165
MILWAUKEE,CITY OF GREENFIELD WARD 16,evers,82,0.006603773584905661,1060
MILWAUKEE,CITY OF GREENFIELD WARD 16,evers,84,0.9933962264150943,1060
MILWAUKEE,CITY OF GREENFIELD WARD 16,old,82,0.006603773584905661,1060
MILWAUKEE,CITY OF GREENFIELD WARD 16,old,84,0.9933962264150943,1060
MILWAUKEE,CITY OF GREENFIELD WARD 16,pmc,19,1,1060
MILWAUKEE,CITY OF GREENFIELD WARD 17,evers,84,1,514
MILWAUKEE,CITY OF GREENFIELD WARD 17,old,84,1,514
MILWAUKEE,CITY OF GREENFIELD WARD 17,pmc,20,1,514
MILWAUKEE,CITY OF GREENFIELD WARD 18,evers,7,1,678
MILWAUKEE,CITY OF GREENFIELD WARD 18,old,84,1,678
MILWAUKEE,CITY OF GREENFIELD WARD 18,pmc,20,1,678
MILWAUKEE,CITY OF GREENFIELD WARD 19,evers,84,1,682
MILWAUKEE,CITY OF GREENFIELD WARD 19,old,84,1,682
MILWAUKEE,CITY OF GREENFIELD WARD 19,pmc,20,1,682
MILWAUKEE,CITY OF GREENFIELD WARD 2,evers,7,0.0028530670470756064,700
MILWAUKEE,CITY OF GREENFIELD WARD 2,evers,82,0.9971469329529244,700
MILWAUKEE,CITY OF GREENFIELD WARD 2,old,82,0.9971469329529244,700
MILWAUKEE,CITY OF GREENFIELD WARD 2,old,84,0.0028530670470756064,700
MILWAUKEE,CITY OF GREENFIELD WARD 2,pmc,20,1,700
MILWAUKEE,CITY OF GREENFIELD WARD 20,evers,82,1,315
MILWAUKEE,CITY OF GREENFIELD WARD 20,old,82,1,315
MILWAUKEE,CITY OF GREENFIELD WARD 20,pmc,20,1,315
MILWAUKEE,CITY OF GREENFIELD WARD 21,evers,82,1,595
MILWAUKEE,CITY OF GREENFIELD WARD 21,old,82,1,595
MILWAUKEE,CITY OF GREENFIELD WARD 21,pmc,19,1,595
MILWAUKEE,CITY OF GREENFIELD WARD 22,evers,20,1,694
MILWAUKEE,CITY OF GREENFIELD WARD 22,old,7,1,694
MILWAUKEE,CITY OF GREENFIELD WARD 22,pmc,20,1,694
MILWAUKEE,CITY OF GREENFIELD WARD 23,evers,82,1,1099
MILWAUKEE,CITY OF GREENFIELD WARD 23,old,82,1,1099
MILWAUKEE,CITY OF GREENFIELD WARD 23,pmc,20,1,1099
MILWAUKEE,CITY OF GREENFIELD WARD 24,evers,82,1,995
MILWAUKEE,CITY OF GREENFIELD WARD 24,old,82,1,995
MILWAUKEE,CITY OF GREENFIELD WARD 24,pmc,19,1,995
MILWAUKEE,CITY OF GREENFIELD WARD 25,evers,20,1,610
